Time,Temperature
113.5,56.7059
114,56.7353
114.5,56.7647
115,56.7941
115.5,56.8235
116,56.8529
116.5,56.8824
117,56.9118
117.5,56.9412
118,56.9706
118.5,57
119,57
119.5,57
120,57
120.5,57
121,57
121.5,57
122,57
122.5,57
123,57
123.5,57.0185
124,57.037
124.5,57.0556
125,57.0741
125.5,57.0926
126,57.1111
126.5,57.1296
127,57.1481
127.5,57.1667
128,57.1852
128.5,57.2037
129,57.2222
129.5,57.2407
130,57.2593
130.5,57.2778
131,57.2963
131.5,57.3148
132,57.3333
132.5,57.3519
133,57.3704
133.5,57.3889
134,57.4074
134.5,57.4259
135,57.4444
135.5,57.463
136,57.4815
136.5,57.5
137,57.5185
137.5,57.537
138,57.5556
138.5,57.5741
139,57.5926
139.5,57.6111
140,57.6296
140.5,57.6481
141,57.6667
141.5,57.6852
142,57.7037
142.5,57.7222
143,57.7407
143.5,57.7593
144,57.7778
144.5,57.7963
145,57.8148
145.5,57.8333
146,57.8519
146.5,57.8704
147,57.8889
147.5,57.9074
148,57.9259
148.5,57.9444
149,57.963
149.5,57.9815
150,58
150.5,58
151,58
151.5,58
152,58
152.5,58
153,58
153.5,58
154,58
154.5,58
155,58
155.5,58
156,58.0204
156.5,58.0408
157,58.0612
157.5,58.0816
158,58.102
158.5,58.1224
159,58.1429
159.5,58.1633
160,58.1837
160.5,58.2041
161,58.2245
161.5,58.2449
162,58.2653
162.5,58.2857
163,58.3061
163.5,58.3265
164,58.3469
164.5,58.3673
165,58.3878
165.5,58.4082
166,58.4286
166.5,58.449
167,58.4694
167.5,58.4898
168,58.5102
168.5,58.5306
169,58.551
169.5,58.5714
170,58.5918
170.5,58.6122
171,58.6327
171.5,58.6531
172,58.6735
172.5,58.6939
173,58.7143
173.5,58.7347
174,58.7551
174.5,58.7755
175,58.7959
175.5,58.8163
176,58.8367
176.5,58.8571
177,58.8776
177.5,58.898
178,58.9184
178.5,58.9388
179,58.9592
179.5,58.9796
180,59
180.5,59
181,59
181.5,59
182,59
182.5,59
183,59
183.5,59
184,59
184.5,59
185,59
185.5,59
186,59
186.5,59
187,59
187.5,59
188,59
188.5,59
189,59
189.5,59.0175
190,59.0351
190.5,59.0526
191,59.0702
191.5,59.0877
192,59.1053
192.5,59.1228
193,59.1404
193.5,59.1579
194,59.1754
194.5,59.193
195,59.2105
195.5,59.2281
196,59.2456
196.5,59.2632
197,59.2807
197.5,59.2982
198,59.3158
198.5,59.3333
199,59.3509
199.5,59.3684
200,59.386
200.5,59.4035
201,59.4211
201.5,59.4386
202,59.4561
202.5,59.4737
203,59.4912
203.5,59.5088
204,59.5263
204.5,59.5439
205,59.5614
205.5,59.5789
206,59.5965
206.5,59.614
207,59.6316
207.5,59.6491
208,59.6667
208.5,59.6842
209,59.7018
209.5,59.7193
210,59.7368
210.5,59.7544
211,59.7719
211.5,59.7895
212,59.807
212.5,59.8246
213,59.8421
213.5,59.8596
214,59.8772
214.5,59.8947
215,59.9123
215.5,59.9298
216,59.9474
216.5,59.9649
217,59.9825
217.5,60
218,60
218.5,60
219,60
219.5,60
220,60
220.5,60
221,60
221.5,60
222,60
222.5,60
223,60
223.5,60
224,60
224.5,60
225,60
225.5,60
226,60
226.5,60
227,60
227.5,60
228,60
228.5,60
229,60
229.5,60
230,60
230.5,60
231,60
231.5,60
232,60
232.5,60
233,60
233.5,60
234,60
234.5,60
235,60
235.5,60
236,60
236.5,60.0172
237,60.0345
237.5,60.0517
238,60.069
238.5,60.0862
239,60.1034
239.5,60.1207
240,60.1379
240.5,60.1552
241,60.1724
241.5,60.1897
242,60.2069
242.5,60.2241
243,60.2414
243.5,60.2586
244,60.2759
244.5,60.2931
245,60.3103
245.5,60.3276
246,60.3448
246.5,60.3621
247,60.3793
247.5,60.3966
248,60.4138
248.5,60.431
249,60.4483
249.5,60.4655
250,60.4828
250.5,60.5
251,60.5172
251.5,60.5345
252,60.5517
252.5,60.569
253,60.5862
253.5,60.6034
254,60.6207
254.5,60.6379
255,60.6552
255.5,60.6724
256,60.6897
256.5,60.7069
257,60.7241
257.5,60.7414
258,60.7586
258.5,60.7759
259,60.7931
259.5,60.8103
260,60.8276
260.5,60.8448
261,60.8621
261.5,60.8793
262,60.8966
262.5,60.9138
263,60.931
263.5,60.9483
264,60.9655
264.5,60.9828
265,61
265.5,61
266,61
266.5,61
267,61
267.5,61
268,61
268.5,61
269,61
269.5,61
270,61
270.5,61
271,61
271.5,61
272,61
272.5,61
273,61
273.5,61
274,61
274.5,61
275,61
275.5,61
276,61
276.5,61
277,61
277.5,61
278,61
278.5,61
279,61
279.5,61
280,61
280.5,61
281,61
281.5,61
282,61
282.5,61
283,61
283.5,61
284,61
284.5,61
285,61
285.5,61
286,61
286.5,61
287,61
287.5,61
288,61
288.5,61
289,61
289.5,61
290,61
290.5,61
291,61
291.5,61
292,61
292.5,61
293,61
293.5,61
294,61
294.5,61
295,61
295.5,61
296,61
296.5,61
297,61
297.5,61
298,61
298.5,61
299,61
299.5,61
300,61
