Time,Rate
177.5,0.0253165
178,0.0253165
178.5,0.0253165
179,0.0253165
179.5,0.0253165
180,0.0253165
180.5,0.0253165
181,0.0253165
181.5,0.0253165
182,0.0253165
182.5,0.0253165
183,0.0253165
183.5,0.0253165
184,0.0253165
184.5,0.0253165
185,0.0253165
185.5,0.0253165
186,0.0253165
186.5,0.0253165
187,0.0253165
187.5,0.0253165
188,0.0253165
188.5,0.0253165
189,0.0253165
189.5,0.0253165
190,0.0253165
190.5,0.0253165
191,0.0253165
191.5,0.0253165
192,0.0253165
192.5,0.0253165
193,0.0253165
193.5,0.0253165
194,0.0253165
194.5,0.0253165
195,0.0253165
195.5,0.0253165
196,0.0253165
196.5,0.0253165
197,0.0253165
197.5,0.0253165
198,0.0253165
198.5,0.0253165
199,0.0253165
199.5,0.0253165
200,0.0253165
200.5,0.0253165
201,0.0253165
201.5,0.0253165
202,0.0253165
202.5,0.0253165
203,0.0253165
203.5,0.0253165
204,0.0253165
204.5,0.0253165
205,0.0253165
205.5,0.0253165
206,0.0253165
206.5,0.0253165
207,0
207.5,0
208,0
208.5,0
209,0
209.5,0.0192308
210,0.0192308
210.5,0.0192308
211,0.0192308
211.5,0.0192308
212,0.0192308
212.5,0.0192308
213,0.0192308
213.5,0.0192308
214,0.0192308
214.5,0.0192308
215,0.0192308
215.5,0.0192308
216,0.0192308
216.5,0.0192308
217,0.0192308
217.5,0.0192308
218,0.0192308
218.5,0.0192308
219,0.0192308
219.5,0.0192308
220,0.0192308
220.5,0.0192308
221,0.0192308
221.5,0.0192308
222,0.0192308
222.5,0.0192308
223,0.0192308
223.5,0.0192308
224,0.0192308
224.5,0.0192308
225,0.0192308
225.5,0.0192308
226,0.0192308
226.5,0.0192308
227,0.0192308
227.5,0.0192308
228,0.0192308
228.5,0.0192308
229,0.0192308
229.5,0.0192308
230,0.0192308
230.5,0.0192308
231,0.0192308
231.5,0.0192308
232,0.0192308
232.5,0.0192308
233,0.0192308
233.5,0.0192308
234,0.0192308
234.5,0.0192308
235,0.0192308
235.5,0.0192308
236,0.0192308
236.5,0.0192308
237,0.0192308
237.5,0.0192308
238,0.0192308
238.5,0.0192308
239,0.0192308
239.5,0.0192308
240,0.0192308
240.5,0.0192308
241,0.0192308
241.5,0.0192308
242,0.0192308
242.5,0.0192308
243,0.0192308
243.5,0.0192308
244,0.0192308
244.5,0.0192308
245,0.0192308
245.5,0.0192308
246,0.0192308
246.5,0.0192308
247,0.0192308
247.5,0.0192308
248,0.0192308
248.5,0.0192308
249,0.0192308
249.5,0.0192308
250,0.0192308
250.5,0.0192308
251,0.0192308
251.5,0.0192308
252,0.0192308
252.5,0.0192308
253,0.0192308
253.5,0.0192308
254,0.0192308
254.5,0.0192308
255,0.0192308
255.5,0.0192308
256,0.0192308
256.5,0.0192308
257,0.0192308
257.5,0.0192308
258,0.0192308
258.5,0.0192308
259,0.0192308
259.5,0.0192308
260,0.0192308
260.5,0.0192308
261,0.0192308
261.5,0
262,0
262.5,0
263,0
263.5,0
264,0
264.5,0
265,0
265.5,0
266,0
266.5,0
267,0
267.5,0
268,0
268.5,0
269,0
269.5,0
270,0
270.5,0
271,0
271.5,0
272,0
272.5,0
273,0
273.5,0
274,0
274.5,0
275,0
275.5,0
276,0
276.5,0
277,0
277.5,0
278,0
278.5,0
279,0
279.5,0
280,0
280.5,0
281,0
281.5,0
282,0
282.5,0
283,0
283.5,0
284,0
284.5,0
285,0
285.5,0
286,0
286.5,0
287,0
287.5,0
288,0
288.5,0
289,0
289.5,0
290,0
290.5,0
291,0
291.5,0
292,0
292.5,0
293,0
293.5,0
294,0
294.5,0
295,0
295.5,0
296,0
296.5,0
297,0
297.5,0
298,0
298.5,0
299,0
299.5,0
