Time,Temperature
117,76
117.5,76
118,76
118.5,76
119,76
119.5,76
120,76
120.5,76
121,76
121.5,76
122,76
122.5,76
123,76
123.5,76
124,76
124.5,76
125,76
125.5,76
126,76
126.5,76
127,76
127.5,76
128,76
128.5,76
129,76
129.5,76
130,76
130.5,76
131,76
131.5,76
132,76
132.5,76
133,76
133.5,76
134,76
134.5,76
135,76
135.5,76
136,76
136.5,76
137,76
137.5,76
138,76
138.5,76
139,76
139.5,76
140,76
140.5,76
141,76
141.5,76
142,76
142.5,76
143,76
143.5,76
144,76
144.5,76
145,76
145.5,76
146,76
146.5,76
147,76
147.5,76
148,76
148.5,76
149,76
149.5,76
150,76
150.5,76
151,76
151.5,76
152,76
152.5,76
153,76
153.5,76
154,76
154.5,76
155,76
155.5,76
156,76
156.5,76
157,76
157.5,76
158,76
158.5,76
159,76
159.5,76
160,76
160.5,76
161,76
161.5,76
162,76
162.5,76
163,76
163.5,76
164,76
164.5,76
165,76
165.5,76
166,76
166.5,76
167,76
167.5,76
168,76
168.5,76
169,76
169.5,76
170,76
170.5,76
171,76
171.5,76
172,76
172.5,76
173,76
173.5,76
174,76
174.5,76
175,76
175.5,76
176,76
176.5,76
177,76
177.5,76
178,76
178.5,76
179,76
179.5,76
180,76
180.5,76
181,76
181.5,76
182,76
182.5,76
183,76
183.5,76
184,76
184.5,76
185,76
185.5,76
186,76
186.5,76
187,76
187.5,76
188,76
188.5,76
189,76
189.5,76
190,76
190.5,76
191,76
191.5,76
192,76
192.5,76
193,76
193.5,76
194,76
194.5,76
195,76
195.5,76
196,76
196.5,76
197,76
197.5,76
198,76
198.5,76
199,76
199.5,76
200,76
200.5,76
201,76
201.5,76
202,76
202.5,76
203,76
203.5,76
204,76
204.5,76
205,76
205.5,76
206,76
206.5,76
207,76
207.5,76
208,76
208.5,76
209,76
209.5,76
210,76
210.5,76
211,76
211.5,76
212,76
212.5,76
213,76
213.5,76
214,76
214.5,76
215,76
215.5,76
216,76
216.5,76
217,76
217.5,76
218,76
218.5,76
219,76
219.5,76
220,76
220.5,76
221,76
221.5,76
222,76
222.5,76
223,76
223.5,76
224,76
224.5,76
225,76
225.5,76
226,76
226.5,76
227,76
227.5,76
228,76
228.5,76
229,76
229.5,76
230,76
230.5,76
231,76
231.5,76
232,76
232.5,76
233,76
233.5,76
234,76
234.5,76
235,76
235.5,76
236,76
236.5,76
237,76
237.5,76
238,76
238.5,76
239,76
239.5,76
240,76
240.5,76
241,76
241.5,76
242,76
242.5,76
243,76
243.5,76
244,76
244.5,76
245,76
245.5,76
246,76
246.5,76
247,76
247.5,76
248,76
248.5,76
249,76
249.5,76
250,76
250.5,76
251,76
251.5,76
252,76
252.5,76
253,76
253.5,76
254,76
254.5,76
255,76
255.5,76
256,76
256.5,76
257,76
257.5,76
258,76
258.5,76
259,76
259.5,76
260,76
260.5,76
261,76
261.5,76
262,76
262.5,76
263,76
263.5,76
264,76
264.5,76
265,76
265.5,76
266,76
266.5,76
267,76
267.5,76
268,76
268.5,76
269,76
269.5,76
270,76
270.5,76
271,76
271.5,76
272,76
272.5,76
273,76
273.5,76
274,76
274.5,76
275,76
275.5,76
276,76
276.5,76
277,76
277.5,76
278,76
278.5,76
279,76
279.5,76
280,76
280.5,76
281,76
281.5,76
282,76
282.5,76
283,76
283.5,76
284,76
284.5,76
285,76
285.5,76
286,76
286.5,76
287,76
287.5,76
288,76
288.5,76
289,76
289.5,76
290,76
290.5,76
291,76
291.5,76
292,76
292.5,76
293,76
293.5,76
294,76
294.5,76
295,76
295.5,76
296,76
296.5,76
297,76
297.5,76
298,76
298.5,76
299,76
299.5,76
300,76
