Time,Temperature
113,49.4839
113.5,49.5
114,49.5161
114.5,49.5323
115,49.5484
115.5,49.5645
116,49.5806
116.5,49.5968
117,49.6129
117.5,49.629
118,49.6452
118.5,49.6613
119,49.6774
119.5,49.6935
120,49.7097
120.5,49.7258
121,49.7419
121.5,49.7581
122,49.7742
122.5,49.7903
123,49.8065
123.5,49.8226
124,49.8387
124.5,49.8548
125,49.871
125.5,49.8871
126,49.9032
126.5,49.9194
127,49.9355
127.5,49.9516
128,49.9677
128.5,49.9839
129,50
129.5,50
130,50
130.5,50
131,50
131.5,50
132,50
132.5,50
133,50
133.5,50.013
134,50.026
134.5,50.039
135,50.0519
135.5,50.0649
136,50.0779
136.5,50.0909
137,50.1039
137.5,50.1169
138,50.1299
138.5,50.1429
139,50.1558
139.5,50.1688
140,50.1818
140.5,50.1948
141,50.2078
141.5,50.2208
142,50.2338
142.5,50.2468
143,50.2597
143.5,50.2727
144,50.2857
144.5,50.2987
145,50.3117
145.5,50.3247
146,50.3377
146.5,50.3506
147,50.3636
147.5,50.3766
148,50.3896
148.5,50.4026
149,50.4156
149.5,50.4286
150,50.4416
150.5,50.4545
151,50.4675
151.5,50.4805
152,50.4935
152.5,50.5065
153,50.5195
153.5,50.5325
154,50.5455
154.5,50.5584
155,50.5714
155.5,50.5844
156,50.5974
156.5,50.6104
157,50.6234
157.5,50.6364
158,50.6494
158.5,50.6623
159,50.6753
159.5,50.6883
160,50.7013
160.5,50.7143
161,50.7273
161.5,50.7403
162,50.7532
162.5,50.7662
163,50.7792
163.5,50.7922
164,50.8052
164.5,50.8182
165,50.8312
165.5,50.8442
166,50.8571
166.5,50.8701
167,50.8831
167.5,50.8961
168,50.9091
168.5,50.9221
169,50.9351
169.5,50.9481
170,50.961
170.5,50.974
171,50.987
171.5,51
172,51
172.5,51
173,51
173.5,51
174,51
174.5,51
175,51
175.5,51
176,51
176.5,51
177,51
177.5,51
178,51
178.5,51
179,51
179.5,51
180,51
180.5,51
181,51
181.5,51
182,51
182.5,51
183,51
183.5,51
184,51
184.5,51
185,51
185.5,51
186,51
186.5,51
187,51
187.5,51
188,51
188.5,51
189,51
189.5,51
190,51
190.5,51
191,51
191.5,51
192,51.0108
192.5,51.0215
193,51.0323
193.5,51.043
194,51.0538
194.5,51.0645
195,51.0753
195.5,51.086
196,51.0968
196.5,51.1075
197,51.1183
197.5,51.129
198,51.1398
198.5,51.1505
199,51.1613
199.5,51.172
200,51.1828
200.5,51.1935
201,51.2043
201.5,51.2151
202,51.2258
202.5,51.2366
203,51.2473
203.5,51.2581
204,51.2688
204.5,51.2796
205,51.2903
205.5,51.3011
206,51.3118
206.5,51.3226
207,51.3333
207.5,51.3441
208,51.3548
208.5,51.3656
209,51.3763
209.5,51.3871
210,51.3978
210.5,51.4086
211,51.4194
211.5,51.4301
212,51.4409
212.5,51.4516
213,51.4624
213.5,51.4731
214,51.4839
214.5,51.4946
215,51.5054
215.5,51.5161
216,51.5269
216.5,51.5376
217,51.5484
217.5,51.5591
218,51.5699
218.5,51.5806
219,51.5914
219.5,51.6022
220,51.6129
220.5,51.6237
221,51.6344
221.5,51.6452
222,51.6559
222.5,51.6667
223,51.6774
223.5,51.6882
224,51.6989
224.5,51.7097
225,51.7204
225.5,51.7312
226,51.7419
226.5,51.7527
227,51.7634
227.5,51.7742
228,51.7849
228.5,51.7957
229,51.8065
229.5,51.8172
230,51.828
230.5,51.8387
231,51.8495
231.5,51.8602
232,51.871
232.5,51.8817
233,51.8925
233.5,51.9032
234,51.914
234.5,51.9247
235,51.9355
235.5,51.9462
236,51.957
236.5,51.9677
237,51.9785
237.5,51.9892
238,52
238.5,52
239,52
239.5,52
240,52
240.5,52
241,52
241.5,52
242,52
242.5,52
243,52
243.5,52
244,52
244.5,52
245,52
245.5,52
246,52
246.5,52
247,52
247.5,52
248,52
248.5,52
249,52
249.5,52
250,52
250.5,52
251,52
251.5,52
252,52
252.5,52
253,52
253.5,52
254,52
254.5,52
255,52
255.5,52
256,52
256.5,52
257,52
257.5,52
258,52
258.5,52
259,52
259.5,52
260,52
260.5,52
261,52
261.5,52
262,52
262.5,52
263,52
263.5,52
264,52
264.5,52
265,52
265.5,52
266,52
266.5,52
267,52
267.5,52
268,52
268.5,52
269,52
269.5,52
270,52
270.5,52
271,52
271.5,52
272,52
272.5,52
273,52
273.5,52
274,52
274.5,52
275,52
275.5,52
276,52
276.5,52
277,52
277.5,52
278,52
278.5,52
279,52
279.5,52
280,52
280.5,52
281,52
281.5,52
282,52
282.5,52
283,52
283.5,52
284,52
284.5,52
285,52
285.5,52
286,52
286.5,52
287,52
287.5,52
288,52
288.5,52
289,52
289.5,52
290,52
290.5,52
291,52
291.5,52
292,52
292.5,52
293,52
293.5,52
294,52
294.5,52
295,52
295.5,52
296,52
296.5,52
297,52
297.5,52
298,52
298.5,52
299,52
299.5,52
300,52
