Time,Temperature
117.5,79
118,79
118.5,79
119,79
119.5,79
120,79
120.5,79
121,79
121.5,79
122,79
122.5,79
123,79
123.5,79
124,79
124.5,79
125,79
125.5,79
126,79
126.5,79
127,79
127.5,79
128,79
128.5,79
129,79
129.5,79
130,79
130.5,79
131,79
131.5,79
132,79
132.5,79
133,79
133.5,79
134,79
134.5,79
135,79
135.5,79
136,79
136.5,79
137,79
137.5,79
138,79
138.5,79
139,79
139.5,79
140,79
140.5,79
141,79
141.5,79
142,79
142.5,79
143,79
143.5,79
144,79
144.5,79
145,79
145.5,79
146,79
146.5,79
147,79
147.5,79
148,79
148.5,79
149,79
149.5,79
150,79
150.5,79
151,79
151.5,79
152,79
152.5,79
153,79
153.5,79
154,79
154.5,79
155,79
155.5,79
156,79
156.5,79
157,79
157.5,79
158,79
158.5,79
159,79
159.5,79
160,79
160.5,79
161,79
161.5,79
162,79
162.5,79
163,79
163.5,79
164,79
164.5,79
165,79
165.5,79
166,79
166.5,79
167,79
167.5,79
168,79
168.5,79
169,79
169.5,79
170,79
170.5,79
171,79
171.5,79
172,79
172.5,79
173,79
173.5,79
174,79
174.5,79
175,79
175.5,79
176,79
176.5,79
177,79
177.5,79
178,79
178.5,79
179,79
179.5,79
180,79
180.5,79
181,79
181.5,79
182,79
182.5,79
183,79
183.5,79
184,79
184.5,79
185,79
185.5,79
186,79
186.5,79
187,79
187.5,79
188,79
188.5,79
189,79
189.5,79
190,79
190.5,79
191,79
191.5,79
192,79
192.5,79
193,79
193.5,79
194,79
194.5,79
195,79
195.5,79
196,79
196.5,79
197,79
197.5,79
198,79
198.5,79.0103
199,79.0206
199.5,79.0309
200,79.0412
200.5,79.0515
201,79.0619
201.5,79.0722
202,79.0825
202.5,79.0928
203,79.1031
203.5,79.1134
204,79.1237
204.5,79.134
205,79.1443
205.5,79.1546
206,79.1649
206.5,79.1753
207,79.1856
207.5,79.1959
208,79.2062
208.5,79.2165
209,79.2268
209.5,79.2371
210,79.2474
210.5,79.2577
211,79.268
211.5,79.2784
212,79.2887
212.5,79.299
213,79.3093
213.5,79.3196
214,79.3299
214.5,79.3402
215,79.3505
215.5,79.3608
216,79.3711
216.5,79.3814
217,79.3918
217.5,79.4021
218,79.4124
218.5,79.4227
219,79.433
219.5,79.4433
220,79.4536
220.5,79.4639
221,79.4742
221.5,79.4845
222,79.4948
222.5,79.5052
223,79.5155
223.5,79.5258
224,79.5361
224.5,79.5464
225,79.5567
225.5,79.567
226,79.5773
226.5,79.5876
227,79.5979
227.5,79.6082
228,79.6186
228.5,79.6289
229,79.6392
229.5,79.6495
230,79.6598
230.5,79.6701
231,79.6804
231.5,79.6907
232,79.701
232.5,79.7113
233,79.7216
233.5,79.732
234,79.7423
234.5,79.7526
235,79.7629
235.5,79.7732
236,79.7835
236.5,79.7938
237,79.8041
237.5,79.8144
238,79.8247
238.5,79.8351
239,79.8454
239.5,79.8557
240,79.866
240.5,79.8763
241,79.8866
241.5,79.8969
242,79.9072
242.5,79.9175
243,79.9278
243.5,79.9381
244,79.9485
244.5,79.9588
245,79.9691
245.5,79.9794
246,79.9897
246.5,80
247,80
247.5,80
248,80
248.5,80
249,80
249.5,80
250,80
250.5,80
251,80
251.5,80
252,80
252.5,80
253,80
253.5,80
254,80
254.5,80
255,80
255.5,80
256,80
256.5,80
257,80
257.5,80
258,80
258.5,80
259,80
259.5,80
260,80
260.5,80
261,80
261.5,80
262,80
262.5,80
263,80
263.5,80
264,80
264.5,80
265,80
265.5,80
266,80
266.5,80
267,80
267.5,80
268,80
268.5,80
269,80
269.5,80
270,80
270.5,80
271,80
271.5,80
272,80
272.5,80
273,80
273.5,80
274,80
274.5,80
275,80
275.5,80
276,80
276.5,80
277,80
277.5,80
278,80
278.5,80
279,80
279.5,80
280,80
280.5,80
281,80
281.5,80
282,80
282.5,80
283,80
283.5,80
284,80
284.5,80
285,80
285.5,80
286,80
286.5,80
287,80
287.5,80
288,80
288.5,80
289,80
289.5,80
290,80
290.5,80
291,80
291.5,80
292,80
292.5,80
293,80
293.5,80
294,80
294.5,80
295,80
295.5,80
296,80
296.5,80
297,80
297.5,80
298,80
298.5,80
299,80
299.5,80
300,80
