Time,Temperature
122,80
122.5,80
123,80
123.5,80
124,80
124.5,80
125,80
125.5,80
126,80
126.5,80
127,80
127.5,80
128,80
128.5,80
129,80
129.5,80
130,80
130.5,80
131,80
131.5,80
132,80
132.5,80
133,80
133.5,80
134,80
134.5,80
135,80
135.5,80
136,80
136.5,80
137,80
137.5,80
138,80
138.5,80
139,80
139.5,80
140,80
140.5,80
141,80
141.5,80
142,80
142.5,80
143,80
143.5,80
144,80
144.5,80
145,80
145.5,80
146,80
146.5,80
147,80
147.5,80
148,80
148.5,80
149,80
149.5,80
150,80
150.5,80
151,80
151.5,80
152,80
152.5,80
153,80
153.5,80
154,80
154.5,80
155,80
155.5,80
156,80
156.5,80
157,80
157.5,80
158,80
158.5,80
159,80
159.5,80
160,80
160.5,80
161,80
161.5,80
162,80
162.5,80
163,80
163.5,80
164,80
164.5,80
165,80
165.5,80
166,80
166.5,80
167,80
167.5,80
168,80
168.5,80
169,80
169.5,80
170,80
170.5,80
171,80
171.5,80
172,80
172.5,80
173,80
173.5,80
174,80
174.5,80
175,80
175.5,80
176,80
176.5,80
177,80
177.5,80
178,80
178.5,80
179,80
179.5,80
180,80.0103
180.5,80.0206
181,80.0309
181.5,80.0412
182,80.0515
182.5,80.0619
183,80.0722
183.5,80.0825
184,80.0928
184.5,80.1031
185,80.1134
185.5,80.1237
186,80.134
186.5,80.1443
187,80.1546
187.5,80.1649
188,80.1753
188.5,80.1856
189,80.1959
189.5,80.2062
190,80.2165
190.5,80.2268
191,80.2371
191.5,80.2474
192,80.2577
192.5,80.268
193,80.2784
193.5,80.2887
194,80.299
194.5,80.3093
195,80.3196
195.5,80.3299
196,80.3402
196.5,80.3505
197,80.3608
197.5,80.3711
198,80.3814
198.5,80.3918
199,80.4021
199.5,80.4124
200,80.4227
200.5,80.433
201,80.4433
201.5,80.4536
202,80.4639
202.5,80.4742
203,80.4845
203.5,80.4948
204,80.5052
204.5,80.5155
205,80.5258
205.5,80.5361
206,80.5464
206.5,80.5567
207,80.567
207.5,80.5773
208,80.5876
208.5,80.5979
209,80.6082
209.5,80.6186
210,80.6289
210.5,80.6392
211,80.6495
211.5,80.6598
212,80.6701
212.5,80.6804
213,80.6907
213.5,80.701
214,80.7113
214.5,80.7216
215,80.732
215.5,80.7423
216,80.7526
216.5,80.7629
217,80.7732
217.5,80.7835
218,80.7938
218.5,80.8041
219,80.8144
219.5,80.8247
220,80.8351
220.5,80.8454
221,80.8557
221.5,80.866
222,80.8763
222.5,80.8866
223,80.8969
223.5,80.9072
224,80.9175
224.5,80.9278
225,80.9381
225.5,80.9485
226,80.9588
226.5,80.9691
227,80.9794
227.5,80.9897
228,81
228.5,81
229,81
229.5,81
230,81
230.5,81
231,81
231.5,81
232,81
232.5,81
233,81
233.5,81
234,81
234.5,81
235,81
235.5,81
236,81
236.5,81
237,81
237.5,81
238,81
238.5,81
239,81
239.5,81
240,81
240.5,81
241,81
241.5,81
242,81
242.5,81
243,81.0118
243.5,81.0235
244,81.0353
244.5,81.0471
245,81.0588
245.5,81.0706
246,81.0824
246.5,81.0941
247,81.1059
247.5,81.1176
248,81.1294
248.5,81.1412
249,81.1529
249.5,81.1647
250,81.1765
250.5,81.1882
251,81.2
251.5,81.2118
252,81.2235
252.5,81.2353
253,81.2471
253.5,81.2588
254,81.2706
254.5,81.2824
255,81.2941
255.5,81.3059
256,81.3176
256.5,81.3294
257,81.3412
257.5,81.3529
258,81.3647
258.5,81.3765
259,81.3882
259.5,81.4
260,81.4118
260.5,81.4235
261,81.4353
261.5,81.4471
262,81.4588
262.5,81.4706
263,81.4824
263.5,81.4941
264,81.5059
264.5,81.5176
265,81.5294
265.5,81.5412
266,81.5529
266.5,81.5647
267,81.5765
267.5,81.5882
268,81.6
268.5,81.6118
269,81.6235
269.5,81.6353
270,81.6471
270.5,81.6588
271,81.6706
271.5,81.6824
272,81.6941
272.5,81.7059
273,81.7176
273.5,81.7294
274,81.7412
274.5,81.7529
275,81.7647
275.5,81.7765
276,81.7882
276.5,81.8
277,81.8118
277.5,81.8235
278,81.8353
278.5,81.8471
279,81.8588
279.5,81.8706
280,81.8824
280.5,81.8941
281,81.9059
281.5,81.9176
282,81.9294
282.5,81.9412
283,81.9529
283.5,81.9647
284,81.9765
284.5,81.9882
285,82
285.5,82
286,82
286.5,82
287,82
287.5,82
288,82
288.5,82
289,82
289.5,82
290,82
290.5,82
291,82
291.5,82
292,82
292.5,82
293,82
293.5,82
294,82
294.5,82
295,82
295.5,82
296,82
296.5,82
297,82
297.5,82
298,82
298.5,82
299,82
299.5,82
300,82
