Time,Rate
185,0.0263158
185.5,0.0263158
186,0.0263158
186.5,0.0263158
187,0.0263158
187.5,0.0263158
188,0.0263158
188.5,0.0263158
189,0.0263158
189.5,0.0263158
190,0.0263158
190.5,0.0263158
191,0.0263158
191.5,0.0263158
192,0.0263158
192.5,0.0263158
193,0.0263158
193.5,0.0263158
194,0.0263158
194.5,0.0263158
195,0.0263158
195.5,0
196,0
196.5,0
197,0
197.5,0
198,0
198.5,0
199,0
199.5,0
200,0
200.5,0
201,0
201.5,0.0266667
202,0.0266667
202.5,0.0266667
203,0.0266667
203.5,0.0266667
204,0.0266667
204.5,0.0266667
205,0.0266667
205.5,0.0266667
206,0.0266667
206.5,0.0266667
207,0.0266667
207.5,0.0266667
208,0.0266667
208.5,0.0266667
209,0.0266667
209.5,0.0266667
210,0.0266667
210.5,0.0266667
211,0.0266667
211.5,0.0266667
212,0.0266667
212.5,0.0266667
213,0.0266667
213.5,0.0266667
214,0.0266667
214.5,0.0266667
215,0.0266667
215.5,0.0266667
216,0.0266667
216.5,0.0266667
217,0.0266667
217.5,0.0266667
218,0.0266667
218.5,0.0266667
219,0.0266667
219.5,0.0266667
220,0.0266667
220.5,0.0266667
221,0.0266667
221.5,0.0266667
222,0.0266667
222.5,0.0266667
223,0.0266667
223.5,0.0266667
224,0.0266667
224.5,0.0266667
225,0.0266667
225.5,0.0266667
226,0.0266667
226.5,0.0266667
227,0.0266667
227.5,0.0266667
228,0.0266667
228.5,0.0266667
229,0.0266667
229.5,0.0266667
230,0.0266667
230.5,0.0266667
231,0.0266667
231.5,0.0266667
232,0.0266667
232.5,0.0266667
233,0.0266667
233.5,0.0266667
234,0.0266667
234.5,0.0266667
235,0.0266667
235.5,0.0266667
236,0.0266667
236.5,0.0266667
237,0.0266667
237.5,0.0266667
238,0.0266667
238.5,0.0266667
239,0
239.5,0
240,0
240.5,0
241,0
241.5,0
242,0
242.5,0
243,0
243.5,0
244,0
244.5,0
245,0
245.5,0
246,0
246.5,0
247,0
247.5,0
248,0
248.5,0
249,0
249.5,0
250,0
250.5,0
251,0
251.5,0
252,0
252.5,0
253,0
253.5,0
254,0
254.5,0
255,0
255.5,0
256,0
256.5,0
257,0
257.5,0
258,0
258.5,0
259,0
259.5,0
260,0
260.5,0
261,0
261.5,0
262,0
262.5,0
263,0
263.5,0
264,0
264.5,0
265,0
265.5,0
266,0
266.5,0
267,0
267.5,0
268,0
268.5,0
269,0
269.5,0
270,0
270.5,0
271,0
271.5,0
272,0
272.5,0
273,0
273.5,0
274,0
274.5,0
275,0
275.5,0
276,0
276.5,0
277,0
277.5,0
278,0
278.5,0
279,-0.0645161
279.5,-0.0645161
280,-0.0645161
280.5,-0.0645161
281,-0.0645161
281.5,-0.0645161
282,-0.0645161
282.5,-0.0645161
283,-0.0645161
283.5,-0.0645161
284,-0.0645161
284.5,-0.0645161
285,-0.0645161
285.5,-0.0645161
286,-0.0645161
286.5,-0.0645161
287,-0.0645161
287.5,-0.0645161
288,-0.0645161
288.5,-0.0645161
289,-0.0645161
289.5,-0.0645161
290,-0.0645161
290.5,-0.0645161
291,-0.0645161
291.5,-0.0645161
292,-0.0645161
292.5,-0.0645161
293,-0.0645161
293.5,-0.0645161
294,-0.0645161
294.5,0
295,0
295.5,0
296,0
296.5,-0.285714
297,-0.285714
297.5,-0.285714
298,-0.285714
298.5,-0.285714
299,-0.285714
299.5,-0.285714
