Time,Temperature
118.5,74.44
119,74.48
119.5,74.52
120,74.56
120.5,74.6
121,74.64
121.5,74.68
122,74.72
122.5,74.76
123,74.8
123.5,74.84
124,74.88
124.5,74.92
125,74.96
125.5,75
126,75
126.5,75
127,75
127.5,75
128,75
128.5,75
129,75
129.5,75
130,75
130.5,75
131,75.05
131.5,75.1
132,75.15
132.5,75.2
133,75.25
133.5,75.3
134,75.35
134.5,75.4
135,75.45
135.5,75.5
136,75.55
136.5,75.6
137,75.65
137.5,75.7
138,75.75
138.5,75.8
139,75.85
139.5,75.9
140,75.95
140.5,76
141,75.9714
141.5,75.9429
142,75.9143
142.5,75.8857
143,75.8571
143.5,75.8286
144,75.8
144.5,75.7714
145,75.7429
145.5,75.7143
146,75.6857
146.5,75.6571
147,75.6286
147.5,75.6
148,75.5714
148.5,75.5429
149,75.5143
149.5,75.4857
150,75.4571
150.5,75.4286
151,75.4
151.5,75.3714
152,75.3429
152.5,75.3143
153,75.2857
153.5,75.2571
154,75.2286
154.5,75.2
155,75.1714
155.5,75.1429
156,75.1143
156.5,75.0857
157,75.0571
157.5,75.0286
158,75
158.5,75
159,75
159.5,75
160,75
160.5,75
161,75
161.5,75
162,75
162.5,75
163,75
163.5,75
164,75
164.5,75
165,75
165.5,75
166,75
166.5,75
167,75
167.5,75
168,75
168.5,75
169,75
169.5,75
170,75
170.5,75
171,75
171.5,75
172,75
172.5,75
173,75
173.5,75
174,75
174.5,75
175,75
175.5,75
176,75
176.5,75
177,75
177.5,75
178,75
178.5,75
179,75
179.5,75
180,75
180.5,75
181,75
181.5,75
182,75
182.5,75
183,75
183.5,75
184,75
184.5,75
185,75
185.5,75
186,75
186.5,75
187,75
187.5,75
188,75
188.5,75
189,75
189.5,75
190,75
190.5,75
191,75
191.5,75
192,75
192.5,75
193,75
193.5,75
194,75
194.5,75
195,75
195.5,75
196,75
196.5,75
197,75
197.5,75
198,75
198.5,75
199,75
199.5,75
200,75
200.5,75
201,75
201.5,75
202,75
202.5,75
203,75
203.5,75
204,75
204.5,75
205,75
205.5,75
206,75
206.5,75
207,75
207.5,75
208,75
208.5,75
209,75
209.5,75
210,75
210.5,75
211,75
211.5,75
212,75
212.5,75
213,75
213.5,75
214,75
214.5,75
215,75
215.5,75
216,75
216.5,75
217,75
217.5,75
218,75
218.5,75
219,75
219.5,75
220,75
220.5,75
221,75
221.5,75
222,75
222.5,75
223,75
223.5,75
224,75
224.5,75
225,75
225.5,75
226,75
226.5,75
227,75
227.5,75
228,75
228.5,75
229,75
229.5,75
230,75
230.5,75
231,75
231.5,75
232,75
232.5,75
233,75
233.5,75
234,75
234.5,75
235,75
235.5,75
236,75
236.5,75
237,75
237.5,75
238,75
238.5,75
239,75
239.5,75
240,75
240.5,75
241,75
241.5,75
242,75
242.5,75
243,75
243.5,75
244,75
244.5,75
245,75
245.5,75
246,75
246.5,75
247,75
247.5,75
248,75
248.5,75
249,75
249.5,75
250,75
250.5,75
251,75
251.5,75
252,75
252.5,75
253,75
253.5,75
254,75
254.5,75
255,75
255.5,75
256,75
256.5,75
257,75
257.5,75
258,75
258.5,75
259,75
259.5,75
260,75
260.5,75
261,75
261.5,75
262,75
262.5,75
263,75
263.5,75
264,75
264.5,75
265,75
265.5,75
266,75
266.5,75
267,75
267.5,75
268,75
268.5,75
269,75
269.5,75
270,75
270.5,75
271,75
271.5,75
272,75
272.5,75
273,75
273.5,75
274,75
274.5,75
275,75
275.5,75
276,75
276.5,75
277,75
277.5,75
278,75
278.5,75
279,75
279.5,75
280,75
280.5,75
281,75
281.5,75
282,75
282.5,75
283,75
283.5,75
284,75
284.5,75
285,75
285.5,75
286,75
286.5,75
287,75
287.5,75
288,75
288.5,75
289,75
289.5,75
290,75
290.5,75
291,75
291.5,75
292,75
292.5,75
293,75
293.5,75
294,75
294.5,75
295,75
295.5,75
296,75
296.5,75
297,74.8571
297.5,74.7143
298,74.5714
298.5,74.4286
299,74.2857
299.5,74.1429
300,74
