Time,Rate
211.5,0.0206186
212,0.0206186
212.5,0.0206186
213,0.0206186
213.5,0.0206186
214,0.0206186
214.5,0.0206186
215,0.0206186
215.5,0.0206186
216,0.0206186
216.5,0.0206186
217,0.0206186
217.5,0.0206186
218,0.0206186
218.5,0.0206186
219,0.0206186
219.5,0.0206186
220,0.0206186
220.5,0.0206186
221,0.0206186
221.5,0.0206186
222,0.0206186
222.5,0.0206186
223,0.0206186
223.5,0.0206186
224,0.0206186
224.5,0.0206186
225,0.0206186
225.5,0.0206186
226,0.0206186
226.5,0.0206186
227,0.0206186
227.5,0.0206186
228,0
228.5,0
229,0
229.5,0
230,0
230.5,0
231,0
231.5,0
232,0
232.5,0
233,0
233.5,0
234,0
234.5,0
235,0
235.5,0
236,0
236.5,0
237,0
237.5,0
238,0
238.5,0
239,0
239.5,0
240,0
240.5,0
241,0
241.5,0
242,0
242.5,0.0235294
243,0.0235294
243.5,0.0235294
244,0.0235294
244.5,0.0235294
245,0.0235294
245.5,0.0235294
246,0.0235294
246.5,0.0235294
247,0.0235294
247.5,0.0235294
248,0.0235294
248.5,0.0235294
249,0.0235294
249.5,0.0235294
250,0.0235294
250.5,0.0235294
251,0.0235294
251.5,0.0235294
252,0.0235294
252.5,0.0235294
253,0.0235294
253.5,0.0235294
254,0.0235294
254.5,0.0235294
255,0.0235294
255.5,0.0235294
256,0.0235294
256.5,0.0235294
257,0.0235294
257.5,0.0235294
258,0.0235294
258.5,0.0235294
259,0.0235294
259.5,0.0235294
260,0.0235294
260.5,0.0235294
261,0.0235294
261.5,0.0235294
262,0.0235294
262.5,0.0235294
263,0.0235294
263.5,0.0235294
264,0.0235294
264.5,0.0235294
265,0.0235294
265.5,0.0235294
266,0.0235294
266.5,0.0235294
267,0.0235294
267.5,0.0235294
268,0.0235294
268.5,0.0235294
269,0.0235294
269.5,0.0235294
270,0.0235294
270.5,0.0235294
271,0.0235294
271.5,0.0235294
272,0.0235294
272.5,0.0235294
273,0.0235294
273.5,0.0235294
274,0.0235294
274.5,0.0235294
275,0.0235294
275.5,0.0235294
276,0.0235294
276.5,0.0235294
277,0.0235294
277.5,0.0235294
278,0.0235294
278.5,0.0235294
279,0.0235294
279.5,0.0235294
280,0.0235294
280.5,0.0235294
281,0.0235294
281.5,0.0235294
282,0.0235294
282.5,0.0235294
283,0.0235294
283.5,0.0235294
284,0.0235294
284.5,0.0235294
285,0
285.5,0
286,0
286.5,0
287,0
287.5,0
288,0
288.5,0
289,0
289.5,0
290,0
290.5,0
291,0
291.5,0
292,0
292.5,0
293,0
293.5,0
294,0
294.5,0
295,0
295.5,0
296,0
296.5,0
297,0
297.5,0
298,0
298.5,0
299,0
299.5,0
